loss,accuracy,val_loss,val_accuracy,lr
0.18518194556236267,0.9269807934761047,0.09470689296722412,0.9639394283294678,0.001
0.07154076546430588,0.9735599756240845,0.0661097913980484,0.975878894329071,0.00082
0.056304510682821274,0.9797446727752686,0.05972858518362045,0.9784759879112244,0.00064
0.049654342234134674,0.9824361801147461,0.05030321702361107,0.9823361039161682,0.00046
0.046223051846027374,0.983868420124054,0.046618688851594925,0.9837557673454285,0.00028
