loss,accuracy,val_loss,val_accuracy,lr
0.09375207871198654,0.9641296863555908,0.07482027262449265,0.9740347266197205,0.001
0.058151207864284515,0.9791332483291626,0.07089287787675858,0.9760206937789917,0.00082
0.05142136290669441,0.9818600416183472,0.06304901838302612,0.9786872863769531,0.00064
0.048004958778619766,0.9832359552383423,0.06313717365264893,0.9781268835067749,0.00046
0.04589848965406418,0.9841352701187134,0.06135976314544678,0.9792089462280273,0.00028
