loss,accuracy,val_loss,val_accuracy,lr
0.20995153486728668,0.9102798104286194,0.14422929286956787,0.9429343342781067,0.001
0.11059009283781052,0.9567477703094482,0.11002632230520248,0.9594999551773071,0.00082
0.08543554693460464,0.9675893187522888,0.09357598423957825,0.9647104144096375,0.00064
0.07328333705663681,0.9728460311889648,0.09758376330137253,0.9635190367698669,0.00046
0.06627380102872849,0.9758564829826355,0.07738015055656433,0.9718277454376221,0.00028
