loss,accuracy,val_loss,val_accuracy,lr
0.16270801424980164,0.9321572780609131,0.11842826753854752,0.9541753530502319,0.001
0.09106911718845367,0.9657304883003235,0.09077168256044388,0.9654154777526855,0.00082
0.07597055286169052,0.9723439812660217,0.08314353972673416,0.9692254662513733,0.00064
0.06915196776390076,0.9751254320144653,0.07329568266868591,0.9735928773880005,0.00046
0.06541267782449722,0.9766499996185303,0.06694209575653076,0.9758058190345764,0.00028
