loss,accuracy,val_loss,val_accuracy,lr
0.09578274190425873,0.9631204009056091,0.07648537307977676,0.9720463156700134,0.001
0.06033267080783844,0.9785118699073792,0.07621118426322937,0.9736053943634033,0.00082
0.054445646703243256,0.9808217883110046,0.06320884078741074,0.9780694842338562,0.00064
0.051252581179142,0.9822074174880981,0.0657987892627716,0.9778950214385986,0.00046
0.049178268760442734,0.9829870462417603,0.06100824847817421,0.9791702628135681,0.00028
