loss,accuracy,val_loss,val_accuracy,lr
0.1204470843076706,0.954023540019989,0.09699893742799759,0.9660231471061707,0.001
0.07455472648143768,0.9731181263923645,0.08737684041261673,0.9704558253288269,0.00082
0.06657539308071136,0.9764489531517029,0.07344890385866165,0.9748262763023376,0.00064
0.06255385279655457,0.9779985547065735,0.07205191999673843,0.9749000072479248,0.00046
0.0599900484085083,0.9789403080940247,0.07310927659273148,0.975228488445282,0.00028
